id_siniestro,id_poliza,id_asegurado,ramo,cobertura,ciudad,id_proveedor,beneficiario,fecha_inicio_poliza,fecha_fin_poliza,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,suma_asegurada,descripcion,documentos_completos,documentos_inconsistentes,historial_siniestros_asegurado,etiqueta_fraude_simulada,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,id_vehiculo,placa_hash,marca,modelo,anio,tipo_evento,tipo_impacto,tercero_identificado,reporte_policial,hay_testigos,ocurrio_noche,ocurrio_fin_semana,zona_alta_siniestralidad,historial_siniestros_vehiculo,taller,conductor_recurrente,monto_pagado,estado,sucursal,chasis_hash,motor_hash,supplier_ruc,supplier_risk_signal_score,supplier_risk_band,lista_restrictiva_sercop,provincia,canton,data_source_lineage
SIN-000051,POL-06167,ASEG-008043,salud,atencion_medica,Cuenca,PROV-179219205600,PROV-RUC-1792192056001,2021-12-09,2022-03-22,2022-04-28,2022-05-03,1011.91,763.23,1000.0,Reclamo recurrente con narrativa similar y proveedor observado en Cuenca.,Sí,False,2,1,140,-37,5,,,,,,,posterior,True,False,True,False,False,True,0,,True,407.67,Liquidado,Cuenca,,,1792192056001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000052,POL-04029,ASEG-001214,hogar,incendio,Manta,PROV-179280618600,PROV-RUC-1792806186001,2025-01-31,2025-12-10,2025-06-09,2025-06-12,9273.13,7902.67,9483.2,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,No,True,2,1,129,184,3,,,,,,,posterior,True,False,True,False,False,True,0,,True,7630.01,Liquidado,Manta,,,1792806186001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000053,POL-03117,ASEG-007382,vehiculos,choque,Guayaquil,PROV-179237002700,PROV-RUC-1792370027001,2019-11-23,2021-07-31,2020-09-03,2020-09-13,2561.19,1986.34,2383.61,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,0,0,285,331,10,ASEG-007382,000053,Toyota,Hilux,2024.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1792370027001,False,492.99,Pago Parcial,Guayaquil,N-000053,SIN-00,1792370027001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000054,POL-01287,ASEG-003930,vida,fallecimiento,Quito,PROV-179266972300,PROV-RUC-1792669723001,2023-07-09,2024-07-09,2023-10-23,2023-11-01,40297.42,37593.03,45111.64,Beneficiario aparece en varios casos observados.,Sí,False,3,1,106,260,9,,,,,,,posterior,True,False,False,False,False,True,0,,True,27822.2,Reserva,Quito,,,1792669723001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000055,POL-05121,ASEG-009664,vehiculos,robo,Guayaquil,PROV-050398871900,PROV-RUC-0503988719001,2022-08-05,2023-10-24,2023-08-01,2023-08-01,20171.81,16891.43,20269.72,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,0,361,84,0,ASEG-009664,000055,Mazda,3,2011.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-0503988719001,False,3909.96,Reserva,Guayaquil,N-000055,SIN-00,503988719001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000056,POL-04663,ASEG-004729,vehiculos,choque,Quito,PROV-099329177300,PROV-RUC-0993291773001,2025-01-09,2025-03-04,2025-02-08,2025-02-08,4282.73,3553.34,4264.01,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,1,0,30,24,0,ASEG-004729,000056,Renault,Logan,2014.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0993291773001,False,505.41,Pago Parcial,Quito,N-000056,SIN-00,993291773001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000057,POL-01876,ASEG-011048,salud,atencion_medica,Cuenca,PROV-171928791200,PROV-RUC-1719287912001,2026-01-04,2026-09-27,2026-11-06,2026-11-07,979.75,893.53,1072.24,Reporte de robo tardío con inconsistencias en factura y denuncia en Cuenca.,No,True,2,1,306,-40,1,,,,,,,posterior,True,False,True,False,False,True,0,,True,391.15,Cierre Sin Consecuencia,Cuenca,,,1719287912001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000058,POL-02279,ASEG-002974,hogar,incendio,Manta,PROV-170491249000,PROV-RUC-1704912490001,2018-12-27,2019-09-22,2019-03-26,2019-03-26,13020.45,10818.08,12981.7,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,1,0,89,180,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,435.23,Pago Parcial,Manta,,,1704912490001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000059,POL-06231,ASEG-009013,vehiculos,choque,Guayaquil,PROV-171202215900,PROV-RUC-1712022159001,2024-05-15,2024-07-29,2024-07-07,2024-07-18,4855.72,4236.64,5083.97,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,1,53,22,11,ASEG-009013,000059,Nissan,Sentra,2019.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1712022159001,False,1360.21,Liquidado,Guayaquil,N-000059,SIN-00,1712022159001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000060,POL-00445,ASEG-003074,vida,fallecimiento,Quito,PROV-109177043800,PROV-RUC-1091770438001,2022-07-12,2023-04-14,2022-07-12,2022-07-25,44925.93,44106.68,52928.02,Beneficiario aparece en varios casos observados.,Sí,False,1,0,0,276,13,,,,,,,posterior,True,False,True,False,False,True,0,,False,38148.33,Liquidado,Quito,,,1091770438001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000061,POL-01961,ASEG-011630,generales,danio,Guayaquil,PROV-179096541400,PROV-RUC-1790965414001,2025-08-11,2026-06-18,2026-01-05,2026-01-08,18971.92,15748.91,18898.69,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,2,0,147,164,3,,,Kia,Rio,2021.0,robo,posterior,True,True,False,False,False,True,0,,False,2063.32,Liquidado,Guayaquil,N-000061,SIN-00,1790965414001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000062,POL-05871,ASEG-004782,vehiculos,choque,Quito,PROV-110059718400,PROV-RUC-1100597184001,2023-05-31,2024-04-26,2023-07-30,2023-07-30,5670.0,5805.39,6966.47,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,3,0,60,271,0,ASEG-004782,000062,Toyota,Hilux,2010.0,choque,posterior,True,False,True,False,False,True,3,PROV-RUC-1100597184001,True,2678.88,Pago Parcial,Quito,N-000062,SIN-00,1100597184001,36.0,amarillo,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000063,POL-03400,ASEG-005569,salud,atencion_medica,Cuenca,PROV-099314538600,PROV-RUC-0993145386001,2023-07-29,2024-12-16,2024-05-30,2024-06-08,871.88,798.1,1000.0,Sin señales relevantes de riesgo.,Sí,False,1,0,306,200,9,,,,,,,posterior,True,False,True,False,False,True,0,,False,306.14,Cierre Sin Consecuencia,Cuenca,,,993145386001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000064,POL-02724,ASEG-009043,hogar,incendio,Manta,PROV-070527882800,PROV-RUC-0705278828001,2018-05-06,2019-01-27,2019-01-11,2019-01-12,9428.02,8731.11,10477.33,Señales moderadas; revisar documentación de inspección.,Sí,False,2,0,250,16,1,,,,,,,posterior,True,False,True,False,False,True,0,,True,8721.53,Pago Parcial,Manta,,,705278828001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000065,POL-05437,ASEG-010683,vehiculos,choque,Guayaquil,PROV-109177043800,PROV-RUC-1091770438001,2022-01-13,2022-07-04,2022-08-11,2022-08-27,2795.29,2296.73,2756.08,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,1,210,-38,16,ASEG-010683,000065,Kia,Rio,2022.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1091770438001,False,879.58,Pago Parcial,Guayaquil,N-000065,SIN-00,1091770438001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000066,POL-05919,ASEG-002362,vida,fallecimiento,Quito,PROV-189176237900,PROV-RUC-1891762379001,2019-10-20,2020-05-23,2020-06-01,2020-06-12,31778.01,32124.71,38549.65,Beneficiario aparece en varios casos observados.,Sí,False,1,0,225,-9,11,,,,,,,posterior,True,False,True,False,False,True,0,,False,28083.11,Liquidado,Quito,,,1891762379001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000067,POL-02595,ASEG-010270,vehiculos,robo,Guayaquil,PROV-189176237900,PROV-RUC-1891762379001,2018-12-06,2019-10-15,2019-11-03,2019-11-03,20545.84,17496.19,20995.43,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,2,1,332,-19,0,ASEG-010270,000067,Hyundai,Accent,2011.0,robo,posterior,True,True,True,False,False,True,2,PROV-RUC-1891762379001,True,12119.69,Pago Parcial,Guayaquil,N-000067,SIN-00,1891762379001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000068,POL-06229,ASEG-010384,vehiculos,choque,Quito,PROV-179280618600,PROV-RUC-1792806186001,2019-02-01,2020-04-14,2019-05-28,2019-05-28,3699.93,3534.62,4241.54,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,0,0,116,322,0,ASEG-010384,000068,Kia,Rio,2023.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1792806186001,False,1015.78,Cierre Sin Consecuencia,Quito,N-000068,SIN-00,1792806186001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000069,POL-05586,ASEG-002951,salud,atencion_medica,Cuenca,PROV-179280618600,PROV-RUC-1792806186001,2023-11-25,2024-03-22,2023-12-23,2023-12-30,1032.91,783.65,1000.0,Reporte de robo tardío con inconsistencias en factura y denuncia en Cuenca.,Sí,False,0,0,28,90,7,,,,,,,posterior,True,False,True,False,False,True,0,,False,254.2,Liquidado,Cuenca,,,1792806186001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000070,POL-02092,ASEG-010926,hogar,incendio,Manta,PROV-059174461500,PROV-RUC-0591744615001,2025-08-20,2025-12-29,2025-11-01,2025-11-10,11863.8,9755.0,11706.0,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,0,0,73,58,9,,,,,,,posterior,True,False,False,False,False,True,0,,False,8904.65,Pago Parcial,Manta,,,591744615001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000071,POL-03152,ASEG-007917,vehiculos,choque,Guayaquil,PROV-179292885000,PROV-RUC-1792928850001,2026-03-07,2027-05-01,2026-08-07,2026-08-09,4973.14,5140.09,6168.11,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,3,1,153,267,2,ASEG-007917,000071,Toyota,Hilux,2016.0,choque,posterior,False,False,False,False,False,True,3,PROV-RUC-1792928850001,True,5076.62,Pago Parcial,Guayaquil,N-000071,SIN-00,1792928850001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000072,POL-06101,ASEG-000804,vida,fallecimiento,Quito,PROV-170370955800,PROV-RUC-1703709558001,2024-11-22,2025-08-31,2025-06-12,2025-06-14,40637.59,30745.66,36894.79,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,3,1,202,80,2,,,,,,,posterior,True,False,True,False,False,True,0,,True,25520.05,Liquidado,Quito,,,1703709558001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000073,POL-01121,ASEG-010294,vehiculos,robo,Guayaquil,PROV-119174671200,PROV-RUC-1191746712001,2021-12-11,2022-11-30,2022-03-18,2022-03-23,15594.94,15448.03,18537.64,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,1,0,97,257,5,ASEG-010294,000073,Hyundai,Accent,2017.0,robo,posterior,False,True,False,False,False,True,1,PROV-RUC-1191746712001,False,3383.19,Liquidado,Guayaquil,N-000073,SIN-00,1191746712001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000074,POL-01083,ASEG-008838,vehiculos,choque,Quito,PROV-171425512000,PROV-RUC-1714255120001,2022-01-19,2022-10-04,2022-06-19,2022-07-04,4257.83,3659.43,4391.32,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,151,107,15,ASEG-008838,000074,Nissan,Sentra,2012.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1714255120001,False,480.89,Pago Parcial,Quito,N-000074,SIN-00,1714255120001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000075,POL-06179,ASEG-003697,salud,atencion_medica,Cuenca,PROV-159171709600,PROV-RUC-1591717096001,2021-08-23,2022-12-09,2022-01-21,2022-01-28,757.97,756.0,1000.0,Reclamo recurrente con narrativa similar y proveedor observado en Cuenca.,No,True,2,0,151,322,7,,,,,,,posterior,True,False,True,False,False,True,0,,True,364.28,Cierre Sin Consecuencia,Cuenca,,,1591717096001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000076,POL-05512,ASEG-012272,hogar,incendio,Manta,PROV-172185642300,PROV-RUC-1721856423001,2023-06-09,2023-08-30,2023-06-16,2023-06-16,13230.0,11374.26,13649.11,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,0,0,7,75,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,8993.42,Liquidado,Manta,,,1721856423001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000077,POL-05744,ASEG-004952,vehiculos,choque,Guayaquil,PROV-099255474600,PROV-RUC-0992554746001,2025-05-17,2026-06-15,2026-02-28,2026-03-07,4903.11,4021.27,4825.52,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,2,0,287,107,7,ASEG-004952,000077,Nissan,Sentra,2015.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-0992554746001,True,100.63,Cierre Sin Consecuencia,Guayaquil,N-000077,SIN-00,992554746001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000078,POL-05493,ASEG-012176,vida,fallecimiento,Quito,PROV-099281284200,PROV-RUC-0992812842001,2020-03-28,2021-02-26,2020-07-26,2020-07-28,47616.52,49939.17,59927.0,Beneficiario aparece en varios casos observados.,Sí,False,1,0,120,215,2,,,,,,,posterior,True,False,True,False,False,True,0,,False,5798.96,Liquidado,Quito,,,992812842001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000079,POL-02972,ASEG-001628,vehiculos,robo,Guayaquil,PROV-099314538600,PROV-RUC-0993145386001,2020-05-04,2020-08-11,2020-09-24,2020-10-05,14585.29,14586.86,17504.23,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,143,-44,11,ASEG-001628,000079,Kia,Rio,2020.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-0993145386001,False,8980.43,Pago Parcial,Guayaquil,N-000079,SIN-00,993145386001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000080,POL-04892,ASEG-000350,vehiculos,choque,Quito,PROV-160082084700,PROV-RUC-1600820847001,2025-08-06,2026-03-12,2026-03-26,2026-03-27,3612.48,2915.06,3498.07,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,2,1,232,-14,1,ASEG-000350,000080,Hyundai,Accent,2021.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-1600820847001,True,356.1,Liquidado,Quito,N-000080,SIN-00,1600820847001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000081,POL-04883,ASEG-000047,generales,danio,Cuenca,PROV-179134993800,PROV-RUC-1791349938001,2020-12-15,2021-11-09,2021-09-24,2021-10-09,865.83,702.67,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,283,46,15,,,,,,,posterior,True,False,True,False,False,True,0,,False,583.09,Pago Total,Cuenca,,,1791349938001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000082,POL-01950,ASEG-009648,hogar,incendio,Manta,PROV-179266972300,PROV-RUC-1792669723001,2020-08-02,2020-08-22,2020-08-15,2020-08-15,12479.41,12349.05,14818.86,Señales moderadas; revisar documentación de inspección.,Sí,False,1,0,13,7,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,1357.49,Pago Total,Manta,,,1792669723001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000083,POL-05039,ASEG-000711,vehiculos,choque,Guayaquil,PROV-110059718400,PROV-RUC-1100597184001,2021-04-23,2022-06-09,2021-12-22,2022-01-05,5696.9,5171.79,6206.15,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,1,0,243,169,14,ASEG-000711,000083,Toyota,Hilux,2019.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1100597184001,False,3856.42,Cierre Sin Consecuencia,Guayaquil,N-000083,SIN-00,1100597184001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000084,POL-05836,ASEG-007268,vida,fallecimiento,Quito,PROV-179134993800,PROV-RUC-1791349938001,2025-09-19,2026-10-14,2026-05-22,2026-05-22,34141.48,35480.09,42576.11,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,No,True,0,0,245,145,0,,,,,,,posterior,True,False,False,False,False,True,0,,False,2158.09,Reserva,Quito,,,1791349938001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000085,POL-00813,ASEG-011498,vehiculos,robo,Guayaquil,PROV-092860687000,PROV-RUC-0928606870001,2020-03-17,2021-01-12,2020-08-30,2020-09-08,19809.18,18619.1,22342.92,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,2,0,166,135,9,ASEG-011498,000085,Chevrolet,Spark,2018.0,robo,posterior,False,True,False,False,False,True,2,PROV-RUC-0928606870001,True,10209.9,Liquidado,Guayaquil,N-000085,SIN-00,928606870001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000086,POL-00779,ASEG-005121,vehiculos,choque,Quito,PROV-171425512000,PROV-RUC-1714255120001,2024-09-16,2026-03-06,2025-03-08,2025-03-12,4082.86,3615.24,4338.29,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,173,363,4,ASEG-005121,000086,Kia,Rio,2012.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1714255120001,False,826.06,Pago Total,Quito,N-000086,SIN-00,1714255120001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000087,POL-00492,ASEG-009609,salud,atencion_medica,Cuenca,PROV-092519571100,PROV-RUC-0925195711001,2021-09-28,2021-10-28,2021-11-10,2021-11-12,970.03,996.12,1195.34,Sin señales relevantes de riesgo.,Sí,False,0,0,43,-13,2,,,,,,,posterior,True,False,True,False,False,True,0,,False,66.87,Cierre Sin Consecuencia,Cuenca,,,925195711001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000088,POL-04735,ASEG-008314,hogar,incendio,Manta,PROV-170250640100,PROV-RUC-1702506401001,2026-06-11,2026-10-02,2026-07-07,2026-07-16,11248.72,10681.81,12818.17,Señales moderadas; revisar documentación de inspección.,Sí,False,2,1,26,87,9,,,,,,,posterior,True,False,False,False,False,True,0,,True,8014.39,Liquidado,Manta,,,1702506401001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000089,POL-05530,ASEG-010530,vehiculos,choque,Guayaquil,PROV-110394579400,PROV-RUC-1103945794001,2019-11-25,2021-03-07,2020-03-19,2020-03-19,6256.53,4908.03,5889.64,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,0,115,353,0,ASEG-010530,000089,Volkswagen,Gol,2016.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1103945794001,False,1367.22,Liquidado,Guayaquil,N-000089,SIN-00,1103945794001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000090,POL-04640,ASEG-010770,vida,fallecimiento,Quito,PROV-179319397500,PROV-RUC-1793193975001,2026-04-21,2027-02-07,2026-10-11,2026-10-19,44316.75,42579.96,51095.95,Beneficiario aparece en varios casos observados.,Sí,False,2,0,173,119,8,,,,,,,posterior,True,False,True,False,False,True,0,,True,13156.56,Pago Total,Quito,,,1793193975001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000091,POL-04885,ASEG-001392,vehiculos,robo,Guayaquil,PROV-179296758900,PROV-RUC-1792967589001,2025-06-19,2026-05-31,2026-02-06,2026-02-13,18185.37,16533.13,19839.76,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,1,0,232,114,7,ASEG-001392,000091,Hyundai,Accent,2024.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1792967589001,False,6219.67,Reserva,Guayaquil,N-000091,SIN-00,1792967589001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-000092,POL-04198,ASEG-001865,vehiculos,choque,Quito,PROV-050398871900,PROV-RUC-0503988719001,2025-01-29,2026-05-20,2025-12-05,2025-12-14,4562.72,4028.58,4834.3,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,1,0,310,166,9,ASEG-001865,000092,Renault,Logan,2013.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0503988719001,False,1708.18,Pago Total,Quito,N-000092,SIN-00,503988719001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-000093,POL-01125,ASEG-004187,salud,atencion_medica,Cuenca,PROV-099329177300,PROV-RUC-0993291773001,2021-11-14,2022-07-26,2022-03-06,2022-03-07,653.67,593.58,1000.0,Sin señales relevantes de riesgo.,Sí,False,1,0,112,142,1,,,,,,,posterior,True,False,True,False,False,True,0,,False,183.07,Pago Total,Cuenca,,,993291773001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-000094,POL-02902,ASEG-001181,hogar,incendio,Manta,PROV-092860687000,PROV-RUC-0928606870001,2018-10-07,2019-08-16,2019-02-01,2019-02-05,7511.96,5925.1,7110.12,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,1,0,117,196,4,,,,,,,posterior,True,False,True,False,False,True,0,,False,3155.6,Pago Total,Manta,,,928606870001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-000095,POL-02661,ASEG-002816,vehiculos,choque,Guayaquil,PROV-179266972300,PROV-RUC-1792669723001,2018-11-16,2020-02-11,2019-06-23,2019-06-23,5585.72,4319.77,5183.72,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,0,0,219,233,0,ASEG-002816,000095,Nissan,Sentra,2023.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1792669723001,False,1352.35,Cierre Sin Consecuencia,Guayaquil,N-000095,SIN-00,1792669723001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
