id_asegurado,segmento,antiguedad,ciudad,num_polizas,reclamos_12m,mora_actual,score_cliente_simulado
ASEG-000615,retail,4,Cuenca,2,2,False,69
ASEG-000616,premium,4,Guayaquil,3,3,False,74
ASEG-000617,retail,2,Quito,2,2,False,63
ASEG-000618,retail,3,Cuenca,2,2,False,66
ASEG-000619,premium,2,Quito,3,3,False,68
ASEG-000621,retail,3,Quito,2,2,False,66
ASEG-000622,retail,2,Quito,1,1,False,58
ASEG-000623,retail,2,Quito,2,2,False,63
ASEG-000624,premium,3,Cuenca,3,3,False,71
ASEG-000627,retail,2,Guayaquil,1,1,False,58
ASEG-000628,premium,3,Manta,5,5,True,81
ASEG-000629,retail,1,Cuenca,1,1,False,55
ASEG-000630,premium,3,Manta,5,5,True,81
ASEG-000631,retail,2,Cuenca,2,2,False,63
ASEG-000632,premium,4,Manta,3,3,False,74
ASEG-000633,premium,2,Manta,3,3,False,68
ASEG-000634,premium,4,Guayaquil,4,4,True,79
ASEG-000635,premium,3,Guayaquil,3,3,False,71
ASEG-000636,retail,2,Manta,2,2,False,63
ASEG-000638,retail,2,Guayaquil,1,1,False,58
ASEG-000639,retail,1,Manta,1,1,False,55
ASEG-000640,premium,2,Cuenca,4,4,True,73
ASEG-000641,premium,4,Manta,3,3,False,74
ASEG-000642,retail,5,Manta,2,2,False,72
ASEG-000643,retail,1,Guayaquil,1,1,False,55
ASEG-000644,retail,1,Quito,2,2,False,60
ASEG-000646,retail,2,Quito,1,1,False,58
ASEG-000647,retail,4,Cuenca,2,2,False,69
ASEG-000648,premium,3,Quito,3,3,False,71
ASEG-000649,retail,3,Manta,2,2,False,66
ASEG-000650,premium,2,Quito,4,4,True,73
ASEG-000651,retail,2,Guayaquil,2,2,False,63
ASEG-000652,premium,2,Cuenca,4,4,True,73
ASEG-000653,premium,2,Quito,3,3,False,68
ASEG-000654,retail,3,Manta,1,1,False,61
ASEG-000655,premium,4,Guayaquil,4,4,True,79
ASEG-000656,premium,3,Cuenca,3,3,False,71
ASEG-000657,retail,3,Quito,2,2,False,66
ASEG-000658,retail,2,Guayaquil,2,2,False,63
ASEG-000659,retail,2,Manta,1,1,False,58
ASEG-000661,premium,3,Guayaquil,3,3,False,71
ASEG-000662,premium,2,Quito,3,3,False,68
ASEG-000663,retail,4,Quito,2,2,False,69
ASEG-000664,retail,2,Guayaquil,1,1,False,58
ASEG-000665,premium,1,Guayaquil,3,3,False,65
ASEG-000666,retail,6,Quito,1,1,False,70
ASEG-000667,retail,1,Quito,1,1,False,55
ASEG-000668,retail,1,Guayaquil,1,1,False,55
ASEG-000669,retail,2,Guayaquil,2,2,False,63
ASEG-000671,retail,2,Quito,1,1,False,58
ASEG-000672,retail,2,Cuenca,1,1,False,58
ASEG-000673,premium,3,Quito,4,4,True,76
ASEG-000674,retail,3,Cuenca,2,2,False,66
ASEG-000675,retail,1,Guayaquil,1,1,False,55
ASEG-000676,retail,3,Quito,2,2,False,66
ASEG-000678,retail,3,Guayaquil,2,2,False,66
ASEG-000679,retail,4,Quito,2,2,False,69
ASEG-000680,retail,2,Quito,2,2,False,63
ASEG-000681,premium,3,Manta,5,5,True,81
ASEG-000682,premium,2,Quito,5,5,True,78
ASEG-000683,retail,3,Guayaquil,1,1,False,61
ASEG-000684,premium,2,Quito,4,4,True,73
ASEG-000685,retail,2,Manta,2,2,False,63
ASEG-000686,premium,2,Manta,4,4,True,73
ASEG-000687,retail,2,Guayaquil,1,1,False,58
ASEG-000689,retail,3,Quito,2,2,False,66
ASEG-000691,retail,4,Guayaquil,2,2,False,69
ASEG-000693,premium,4,Manta,4,4,True,79
ASEG-000694,retail,2,Quito,1,1,False,58
ASEG-000695,retail,4,Quito,2,2,False,69
ASEG-000696,premium,3,Quito,3,3,False,71
ASEG-000698,premium,4,Guayaquil,4,4,True,79
ASEG-000699,retail,2,Quito,1,1,False,58
ASEG-000700,retail,3,Cuenca,1,1,False,61
ASEG-000702,premium,5,Quito,4,4,True,82
ASEG-000703,premium,3,Quito,4,4,True,76
ASEG-000704,retail,1,Quito,1,1,False,55
ASEG-000705,retail,4,Quito,2,2,False,69
ASEG-000706,retail,2,Guayaquil,2,2,False,63
ASEG-000707,retail,1,Guayaquil,1,1,False,55
ASEG-000709,retail,1,Cuenca,1,1,False,55
ASEG-000711,premium,4,Guayaquil,5,5,True,84
ASEG-000712,retail,3,Cuenca,1,1,False,61
ASEG-000714,premium,3,Quito,3,3,False,71
ASEG-000715,retail,1,Guayaquil,2,2,False,60
ASEG-000716,premium,4,Quito,4,4,True,79
ASEG-000717,premium,5,Manta,4,4,True,82
ASEG-000718,retail,2,Guayaquil,2,2,False,63
ASEG-000719,premium,3,Manta,3,3,False,71
ASEG-000720,retail,1,Quito,1,1,False,55
ASEG-000721,premium,3,Manta,4,4,True,76
ASEG-000722,premium,3,Quito,3,3,False,71
ASEG-000723,retail,1,Manta,1,1,False,55
ASEG-000724,retail,3,Guayaquil,2,2,False,66
ASEG-000725,premium,5,Guayaquil,4,4,True,82
ASEG-000726,retail,1,Guayaquil,1,1,False,55
ASEG-000727,retail,1,Guayaquil,1,1,False,55
ASEG-000728,premium,3,Manta,4,4,True,76
ASEG-000729,retail,2,Manta,2,2,False,63
ASEG-000730,premium,4,Manta,3,3,False,74
ASEG-000731,retail,2,Guayaquil,2,2,False,63
ASEG-000732,retail,3,Manta,2,2,False,66
ASEG-000733,retail,2,Guayaquil,2,2,False,63
ASEG-000734,retail,2,Quito,1,1,False,58
ASEG-000735,retail,2,Quito,2,2,False,63
ASEG-000736,premium,3,Quito,3,3,False,71
ASEG-000737,retail,3,Quito,1,1,False,61
ASEG-000738,retail,1,Quito,1,1,False,55
ASEG-000739,retail,2,Quito,2,2,False,63
ASEG-000740,premium,4,Cuenca,4,4,True,79
ASEG-000741,premium,2,Quito,4,4,True,73
ASEG-000742,premium,2,Quito,3,3,False,68
ASEG-000743,premium,1,Quito,3,3,False,65
ASEG-000744,retail,1,Cuenca,1,1,False,55
ASEG-000745,retail,1,Cuenca,1,1,False,55
ASEG-000746,premium,5,Guayaquil,4,4,True,82
ASEG-000747,retail,2,Cuenca,2,2,False,63
ASEG-000748,premium,5,Manta,4,4,True,82
ASEG-000750,premium,4,Cuenca,4,4,True,79
ASEG-000751,premium,3,Guayaquil,3,3,False,71
ASEG-000752,retail,3,Manta,2,2,False,66
ASEG-000753,premium,2,Guayaquil,4,4,True,73
ASEG-000754,retail,1,Guayaquil,1,1,False,55
ASEG-000756,retail,3,Quito,1,1,False,61
ASEG-000757,retail,2,Quito,2,2,False,63
ASEG-000758,premium,1,Quito,4,4,True,70
ASEG-000759,retail,1,Quito,2,2,False,60
ASEG-000760,premium,3,Quito,3,3,False,71
ASEG-000761,premium,3,Cuenca,3,3,False,71
ASEG-000762,retail,1,Cuenca,2,2,False,60
ASEG-000763,premium,2,Manta,4,4,True,73
ASEG-000764,retail,2,Guayaquil,1,1,False,58
ASEG-000765,retail,1,Quito,1,1,False,55
ASEG-000766,retail,1,Guayaquil,1,1,False,55
ASEG-000767,retail,2,Manta,1,1,False,58
ASEG-000768,retail,2,Quito,2,2,False,63
ASEG-000769,retail,4,Guayaquil,2,2,False,69
ASEG-000770,retail,3,Manta,2,2,False,66
ASEG-000771,premium,3,Manta,3,3,False,71
ASEG-000772,premium,2,Quito,4,4,True,73
ASEG-000773,premium,4,Guayaquil,3,3,False,74
ASEG-000774,retail,1,Guayaquil,1,1,False,55
ASEG-000775,premium,1,Guayaquil,3,3,False,65
ASEG-000776,premium,4,Quito,4,4,True,79
ASEG-000778,retail,3,Guayaquil,2,2,False,66
ASEG-000779,retail,2,Manta,2,2,False,63
ASEG-000780,retail,2,Quito,2,2,False,63
ASEG-000781,premium,3,Manta,3,3,False,71
ASEG-000782,retail,3,Quito,1,1,False,61
ASEG-000783,premium,3,Quito,4,4,True,76
ASEG-000784,corporativo,5,Guayaquil,7,7,True,97
ASEG-000785,retail,3,Cuenca,1,1,False,61
ASEG-000786,premium,4,Cuenca,3,3,False,74
ASEG-000787,retail,2,Guayaquil,1,1,False,58
ASEG-000788,retail,1,Guayaquil,1,1,False,55
ASEG-000790,premium,6,Guayaquil,3,3,False,80
ASEG-000791,retail,1,Quito,1,1,False,55
ASEG-000793,premium,2,Quito,3,3,False,68
ASEG-000795,premium,4,Guayaquil,3,3,False,74
ASEG-000796,premium,3,Quito,5,5,True,81
ASEG-000797,retail,2,Quito,1,1,False,58
ASEG-000799,retail,4,Cuenca,1,1,False,64
ASEG-000800,premium,4,Cuenca,3,3,False,74
ASEG-000801,retail,3,Quito,1,1,False,61
ASEG-000802,corporativo,3,Manta,7,7,True,91
ASEG-000803,retail,4,Quito,1,1,False,64
ASEG-000804,premium,4,Quito,3,3,False,74
ASEG-000805,premium,3,Guayaquil,4,4,True,76
ASEG-000806,retail,2,Quito,2,2,False,63
ASEG-000807,retail,2,Quito,1,1,False,58
ASEG-000808,retail,3,Manta,2,2,False,66
ASEG-000809,premium,3,Quito,3,3,False,71
ASEG-000810,premium,3,Manta,3,3,False,71
ASEG-000811,retail,2,Quito,2,2,False,63
ASEG-000812,retail,1,Quito,2,2,False,60
ASEG-000814,retail,1,Guayaquil,1,1,False,55
ASEG-000815,retail,2,Quito,1,1,False,58
ASEG-000817,premium,5,Guayaquil,3,3,False,77
ASEG-000818,retail,1,Cuenca,2,2,False,60
ASEG-000819,retail,4,Quito,2,2,False,69
ASEG-000820,retail,3,Quito,1,1,False,61
ASEG-000821,retail,3,Manta,2,2,False,66
ASEG-000822,premium,3,Quito,3,3,False,71
ASEG-000823,premium,2,Quito,3,3,False,68
ASEG-000824,retail,1,Manta,1,1,False,55
ASEG-000825,premium,3,Guayaquil,5,5,True,81
ASEG-000826,premium,2,Quito,3,3,False,68
ASEG-000827,retail,2,Guayaquil,1,1,False,58
ASEG-000828,premium,3,Quito,3,3,False,71
ASEG-000829,retail,2,Cuenca,1,1,False,58
ASEG-000830,premium,4,Guayaquil,3,3,False,74
ASEG-000831,retail,1,Quito,1,1,False,55
ASEG-000832,corporativo,2,Guayaquil,6,6,True,83
ASEG-000833,premium,5,Quito,3,3,False,77
ASEG-000834,premium,2,Quito,3,3,False,68
ASEG-000835,premium,3,Guayaquil,3,3,False,71
ASEG-000836,retail,3,Quito,2,2,False,66
ASEG-000837,retail,3,Cuenca,1,1,False,61
ASEG-000838,retail,4,Quito,2,2,False,69
ASEG-000839,retail,2,Cuenca,2,2,False,63
ASEG-000840,retail,2,Guayaquil,1,1,False,58
ASEG-000841,retail,1,Quito,1,1,False,55
ASEG-000842,premium,3,Guayaquil,4,4,True,76
ASEG-000843,retail,1,Quito,1,1,False,55
ASEG-000844,premium,3,Cuenca,3,3,False,71
ASEG-000845,retail,1,Guayaquil,2,2,False,60
ASEG-000846,retail,1,Manta,1,1,False,55
ASEG-000847,retail,2,Quito,1,1,False,58
ASEG-000848,retail,2,Quito,1,1,False,58
ASEG-000849,premium,4,Quito,4,4,True,79
ASEG-000850,retail,1,Guayaquil,1,1,False,55
ASEG-000851,retail,1,Quito,1,1,False,55
ASEG-000852,retail,4,Cuenca,2,2,False,69
ASEG-000853,retail,4,Guayaquil,2,2,False,69
ASEG-000854,premium,3,Quito,3,3,False,71
ASEG-000855,premium,2,Quito,3,3,False,68
ASEG-000856,premium,4,Guayaquil,4,4,True,79
ASEG-000857,retail,1,Manta,2,2,False,60
ASEG-000859,retail,4,Cuenca,1,1,False,64
ASEG-000860,retail,3,Manta,2,2,False,66
ASEG-000861,premium,3,Guayaquil,4,4,True,76
ASEG-000863,retail,3,Cuenca,2,2,False,66
ASEG-000864,retail,1,Guayaquil,1,1,False,55
ASEG-000865,retail,2,Guayaquil,1,1,False,58
ASEG-000868,retail,1,Quito,2,2,False,60
ASEG-000869,retail,2,Guayaquil,1,1,False,58
ASEG-000870,premium,4,Guayaquil,3,3,False,74
ASEG-000871,retail,3,Guayaquil,2,2,False,66
ASEG-000872,premium,2,Quito,3,3,False,68
ASEG-000873,retail,2,Guayaquil,2,2,False,63
ASEG-000874,premium,4,Cuenca,3,3,False,74
ASEG-000876,premium,3,Guayaquil,3,3,False,71
ASEG-000877,retail,4,Quito,2,2,False,69
ASEG-000878,retail,4,Quito,2,2,False,69
ASEG-000879,retail,2,Guayaquil,2,2,False,63
ASEG-000880,retail,1,Manta,2,2,False,60
ASEG-000881,retail,2,Guayaquil,1,1,False,58
ASEG-000882,premium,4,Manta,3,3,False,74
ASEG-000883,premium,3,Cuenca,4,4,True,76
ASEG-000884,retail,1,Manta,2,2,False,60
ASEG-000885,premium,5,Quito,4,4,True,82
ASEG-000886,corporativo,3,Guayaquil,7,7,True,91
ASEG-000888,premium,5,Quito,4,4,True,82
ASEG-000889,retail,2,Quito,1,1,False,58
ASEG-000890,premium,3,Quito,3,3,False,71
ASEG-000891,retail,1,Guayaquil,2,2,False,60
ASEG-000892,retail,2,Guayaquil,2,2,False,63
ASEG-000893,retail,2,Cuenca,2,2,False,63
ASEG-000894,retail,5,Guayaquil,2,2,False,72
ASEG-000895,retail,2,Cuenca,2,2,False,63
ASEG-000897,retail,2,Cuenca,2,2,False,63
ASEG-000898,retail,4,Quito,1,1,False,64
ASEG-000899,retail,3,Guayaquil,1,1,False,61
ASEG-000901,retail,5,Manta,2,2,False,72
ASEG-000903,premium,2,Guayaquil,3,3,False,68
ASEG-000904,premium,3,Cuenca,3,3,False,71
ASEG-000905,premium,1,Cuenca,3,3,False,65
ASEG-000906,premium,4,Guayaquil,4,4,True,79
ASEG-000907,retail,3,Guayaquil,2,2,False,66
ASEG-000908,retail,1,Manta,1,1,False,55
ASEG-000909,premium,4,Manta,3,3,False,74
ASEG-000910,premium,4,Guayaquil,3,3,False,74
ASEG-000912,retail,2,Guayaquil,2,2,False,63
ASEG-000913,premium,4,Quito,4,4,True,79
ASEG-000914,premium,4,Guayaquil,3,3,False,74
ASEG-000915,premium,4,Guayaquil,3,3,False,74
ASEG-000916,premium,3,Cuenca,3,3,False,71
ASEG-000918,retail,2,Guayaquil,2,2,False,63
ASEG-000920,premium,4,Guayaquil,4,4,True,79
ASEG-000921,premium,4,Manta,3,3,False,74
ASEG-000922,retail,3,Manta,2,2,False,66
ASEG-000923,retail,3,Quito,1,1,False,61
ASEG-000924,premium,3,Quito,5,5,True,81
ASEG-000925,retail,2,Quito,1,1,False,58
ASEG-000926,premium,4,Cuenca,4,4,True,79
ASEG-000928,retail,4,Quito,2,2,False,69
ASEG-000929,retail,3,Manta,1,1,False,61
ASEG-000930,retail,1,Quito,1,1,False,55
ASEG-000931,retail,1,Manta,1,1,False,55
ASEG-000932,retail,1,Quito,1,1,False,55
ASEG-000933,retail,1,Cuenca,1,1,False,55
ASEG-000934,premium,3,Guayaquil,3,3,False,71
ASEG-000936,retail,1,Guayaquil,2,2,False,60
ASEG-000937,retail,2,Guayaquil,1,1,False,58
ASEG-000938,retail,1,Guayaquil,1,1,False,55
ASEG-000939,retail,4,Guayaquil,2,2,False,69
ASEG-000940,retail,4,Guayaquil,2,2,False,69
ASEG-000941,retail,2,Quito,1,1,False,58
ASEG-000943,retail,5,Cuenca,2,2,False,72
ASEG-000944,premium,3,Quito,3,3,False,71
ASEG-000945,retail,1,Cuenca,1,1,False,55
ASEG-000946,retail,3,Quito,1,1,False,61
ASEG-000948,premium,4,Guayaquil,3,3,False,74
ASEG-000949,retail,3,Guayaquil,1,1,False,61
ASEG-000950,retail,1,Manta,1,1,False,55
ASEG-000951,retail,1,Cuenca,2,2,False,60
ASEG-000952,retail,1,Quito,1,1,False,55
ASEG-000953,retail,3,Quito,2,2,False,66
ASEG-000954,retail,2,Guayaquil,2,2,False,63
ASEG-000955,retail,3,Quito,1,1,False,61
ASEG-000956,retail,4,Quito,2,2,False,69
ASEG-000957,premium,3,Manta,3,3,False,71
ASEG-000958,premium,4,Guayaquil,4,4,True,79
ASEG-000959,premium,3,Manta,4,4,True,76
ASEG-000960,premium,3,Quito,3,3,False,71
ASEG-000961,retail,3,Guayaquil,2,2,False,66
ASEG-000962,retail,2,Cuenca,2,2,False,63
ASEG-000964,premium,4,Guayaquil,3,3,False,74
ASEG-000965,retail,5,Quito,2,2,False,72
ASEG-000966,retail,1,Guayaquil,1,1,False,55
ASEG-000967,retail,2,Guayaquil,2,2,False,63
ASEG-000968,retail,2,Guayaquil,2,2,False,63
ASEG-000969,retail,2,Quito,1,1,False,58
ASEG-000971,retail,1,Guayaquil,2,2,False,60
ASEG-000972,premium,2,Quito,3,3,False,68
ASEG-000973,retail,1,Quito,2,2,False,60
ASEG-000974,retail,3,Guayaquil,1,1,False,61
ASEG-000975,premium,5,Quito,3,3,False,77
ASEG-000976,retail,1,Quito,1,1,False,55
ASEG-000977,retail,2,Guayaquil,2,2,False,63
ASEG-000980,premium,3,Quito,3,3,False,71
ASEG-000981,retail,2,Manta,2,2,False,63
ASEG-000983,retail,2,Quito,1,1,False,58
ASEG-000984,premium,2,Quito,3,3,False,68
ASEG-000988,retail,1,Quito,1,1,False,55
ASEG-000989,retail,2,Guayaquil,2,2,False,63
ASEG-000990,retail,1,Quito,2,2,False,60
ASEG-000991,retail,2,Guayaquil,2,2,False,63
ASEG-000992,premium,4,Quito,5,5,True,84
ASEG-000993,retail,2,Manta,1,1,False,58
ASEG-000994,retail,1,Quito,1,1,False,55
ASEG-000995,retail,3,Quito,2,2,False,66
ASEG-000996,retail,3,Guayaquil,2,2,False,66
ASEG-000997,premium,3,Quito,3,3,False,71
ASEG-000998,retail,2,Guayaquil,2,2,False,63
ASEG-001000,retail,2,Guayaquil,2,2,False,63
ASEG-001002,retail,2,Quito,2,2,False,63
ASEG-001003,premium,3,Guayaquil,3,3,False,71
ASEG-001004,retail,5,Quito,1,1,False,67
ASEG-001005,retail,3,Guayaquil,1,1,False,61
ASEG-001007,retail,3,Manta,1,1,False,61
ASEG-001010,premium,3,Manta,4,4,True,76
ASEG-001011,retail,1,Quito,1,1,False,55
ASEG-001012,retail,3,Quito,2,2,False,66
ASEG-001013,retail,3,Quito,1,1,False,61
ASEG-001014,premium,3,Cuenca,3,3,False,71
ASEG-001015,retail,2,Guayaquil,2,2,False,63
ASEG-001016,retail,1,Manta,1,1,False,55
ASEG-001017,corporativo,6,Manta,7,7,True,100
ASEG-001018,retail,1,Cuenca,2,2,False,60
ASEG-001019,retail,1,Manta,1,1,False,55
ASEG-001020,retail,3,Guayaquil,1,1,False,61
ASEG-001021,retail,1,Guayaquil,2,2,False,60
ASEG-001022,premium,4,Cuenca,3,3,False,74
ASEG-001023,premium,3,Quito,3,3,False,71
ASEG-001024,premium,2,Guayaquil,4,4,True,73
ASEG-001025,retail,4,Quito,2,2,False,69
ASEG-001026,premium,4,Quito,4,4,True,79
ASEG-001027,premium,2,Quito,5,5,True,78
ASEG-001028,retail,1,Guayaquil,1,1,False,55
ASEG-001029,retail,2,Quito,1,1,False,58
ASEG-001030,premium,5,Quito,3,3,False,77
ASEG-001031,retail,4,Quito,1,1,False,64
ASEG-001032,retail,3,Guayaquil,2,2,False,66
ASEG-001033,retail,2,Guayaquil,1,1,False,58
ASEG-001035,retail,4,Manta,1,1,False,64
ASEG-001036,retail,2,Guayaquil,1,1,False,58
ASEG-001037,retail,3,Guayaquil,2,2,False,66
ASEG-001038,retail,1,Guayaquil,1,1,False,55
ASEG-001039,retail,1,Quito,1,1,False,55
ASEG-001040,premium,1,Guayaquil,3,3,False,65
ASEG-001041,premium,4,Quito,4,4,True,79
ASEG-001042,retail,4,Guayaquil,1,1,False,64
ASEG-001043,retail,1,Guayaquil,2,2,False,60
ASEG-001044,retail,1,Cuenca,2,2,False,60
ASEG-001045,premium,2,Guayaquil,4,4,True,73
ASEG-001047,retail,3,Manta,2,2,False,66
ASEG-001048,retail,2,Manta,2,2,False,63
ASEG-001049,retail,1,Guayaquil,2,2,False,60
ASEG-001050,retail,1,Manta,1,1,False,55
ASEG-001051,corporativo,3,Quito,5,6,True,86
ASEG-001052,retail,3,Manta,1,1,False,61
ASEG-001053,premium,2,Guayaquil,3,3,False,68
ASEG-001054,premium,3,Quito,3,3,False,71
ASEG-001055,retail,1,Guayaquil,1,1,False,55
ASEG-001056,retail,1,Guayaquil,1,1,False,55
ASEG-001058,retail,1,Quito,2,2,False,60
ASEG-001059,retail,3,Guayaquil,1,1,False,61
ASEG-001060,premium,3,Manta,3,3,False,71
ASEG-001061,retail,3,Guayaquil,2,2,False,66
ASEG-001062,premium,2,Guayaquil,3,3,False,68
ASEG-001063,premium,3,Manta,4,4,True,76
ASEG-001064,premium,2,Guayaquil,4,4,True,73
ASEG-001065,retail,1,Manta,1,1,False,55
ASEG-001066,retail,2,Manta,2,2,False,63
ASEG-001067,retail,2,Cuenca,2,2,False,63
ASEG-001068,premium,4,Quito,3,3,False,74
ASEG-001070,retail,3,Cuenca,2,2,False,66
ASEG-001071,retail,1,Quito,1,1,False,55
ASEG-001072,retail,1,Guayaquil,1,1,False,55
ASEG-001073,premium,3,Cuenca,5,5,True,81
ASEG-001074,premium,2,Quito,5,5,True,78
ASEG-001075,retail,4,Quito,1,1,False,64
ASEG-001076,premium,3,Guayaquil,4,4,True,76
ASEG-001077,premium,3,Quito,3,3,False,71
ASEG-001078,retail,1,Guayaquil,1,1,False,55
ASEG-001079,premium,2,Manta,3,3,False,68
ASEG-001080,premium,3,Manta,3,3,False,71
ASEG-001081,premium,2,Quito,3,3,False,68
ASEG-001084,retail,4,Manta,1,1,False,64
ASEG-001085,premium,3,Cuenca,4,4,True,76
ASEG-001086,premium,6,Cuenca,4,4,True,85
ASEG-001087,premium,1,Cuenca,3,3,False,65
ASEG-001088,retail,1,Guayaquil,1,1,False,55
ASEG-001090,retail,3,Quito,2,2,False,66
ASEG-001091,premium,5,Cuenca,3,3,False,77
ASEG-001092,retail,4,Quito,1,1,False,64
ASEG-001093,retail,2,Quito,2,2,False,63
ASEG-001094,premium,2,Cuenca,3,3,False,68
ASEG-001095,retail,1,Cuenca,1,1,False,55
ASEG-001096,retail,4,Guayaquil,2,2,False,69
ASEG-001097,premium,5,Guayaquil,4,4,True,82
ASEG-001099,retail,3,Cuenca,1,1,False,61
ASEG-001100,retail,3,Quito,1,1,False,61
ASEG-001101,retail,3,Quito,2,2,False,66
ASEG-001102,premium,2,Guayaquil,3,3,False,68
ASEG-001103,retail,3,Quito,2,2,False,66
ASEG-001104,premium,2,Guayaquil,4,4,True,73
ASEG-001105,premium,2,Quito,3,3,False,68
ASEG-001106,retail,3,Guayaquil,2,2,False,66
ASEG-001107,premium,3,Guayaquil,5,5,True,81
ASEG-001108,premium,1,Cuenca,4,4,True,70
ASEG-001109,premium,3,Guayaquil,3,3,False,71
ASEG-001110,premium,4,Manta,4,4,True,79
ASEG-001111,retail,2,Cuenca,2,2,False,63
ASEG-001112,retail,5,Guayaquil,2,2,False,72
ASEG-001113,premium,1,Manta,3,3,False,65
ASEG-001114,premium,4,Guayaquil,5,5,True,84
ASEG-001116,retail,3,Quito,1,1,False,61
ASEG-001117,premium,5,Cuenca,3,3,False,77
ASEG-001119,corporativo,4,Guayaquil,7,7,True,94
ASEG-001120,retail,1,Quito,1,1,False,55
ASEG-001121,corporativo,4,Manta,6,6,True,89
ASEG-001123,premium,2,Quito,3,3,False,68
ASEG-001125,retail,2,Cuenca,2,2,False,63
ASEG-001127,retail,2,Manta,2,2,False,63
ASEG-001128,retail,4,Quito,2,2,False,69
ASEG-001129,premium,4,Quito,3,3,False,74
ASEG-001130,retail,3,Cuenca,1,1,False,61
ASEG-001132,retail,2,Quito,1,1,False,58
ASEG-001133,premium,3,Manta,3,3,False,71
ASEG-001134,premium,4,Cuenca,4,4,True,79
ASEG-001135,retail,3,Guayaquil,2,2,False,66
ASEG-001136,retail,3,Quito,2,2,False,66
ASEG-001137,retail,2,Guayaquil,2,2,False,63
ASEG-001138,premium,3,Quito,4,4,True,76
ASEG-001141,retail,3,Quito,1,1,False,61
ASEG-001142,premium,2,Guayaquil,4,4,True,73
ASEG-001143,retail,1,Quito,2,2,False,60
ASEG-001144,premium,3,Quito,3,3,False,71
ASEG-001145,retail,2,Quito,2,2,False,63
ASEG-001146,premium,2,Guayaquil,4,4,True,73
ASEG-001147,retail,5,Guayaquil,2,2,False,72
ASEG-001148,premium,1,Quito,4,4,True,70
ASEG-001149,premium,4,Quito,4,4,True,79
ASEG-001150,premium,2,Guayaquil,4,4,True,73
ASEG-001152,retail,2,Cuenca,2,2,False,63
ASEG-001153,premium,2,Cuenca,3,3,False,68
ASEG-001154,corporativo,3,Manta,6,6,True,86
ASEG-001155,retail,1,Manta,1,1,False,55
ASEG-001156,corporativo,2,Cuenca,6,6,True,83
ASEG-001157,premium,4,Guayaquil,5,5,True,84
ASEG-001159,premium,3,Cuenca,3,3,False,71
ASEG-001160,retail,2,Quito,1,1,False,58
ASEG-001161,corporativo,3,Cuenca,6,6,True,86
ASEG-001162,premium,4,Guayaquil,3,3,False,74
ASEG-001163,premium,4,Manta,3,3,False,74
ASEG-001164,premium,3,Guayaquil,3,3,False,71
ASEG-001166,premium,3,Cuenca,3,3,False,71
ASEG-001169,premium,2,Quito,3,3,False,68
ASEG-001170,retail,4,Guayaquil,2,2,False,69
ASEG-001171,retail,2,Cuenca,1,1,False,58
ASEG-001172,retail,1,Quito,1,1,False,55
ASEG-001173,retail,4,Quito,2,2,False,69
ASEG-001174,retail,1,Guayaquil,1,1,False,55
ASEG-001175,retail,2,Guayaquil,2,2,False,63
ASEG-001176,retail,1,Guayaquil,1,1,False,55
ASEG-001177,retail,2,Quito,2,2,False,63
ASEG-001178,retail,3,Guayaquil,2,2,False,66
ASEG-001179,premium,3,Quito,3,3,False,71
ASEG-001180,retail,1,Quito,1,1,False,55
ASEG-001181,premium,2,Manta,3,3,False,68
ASEG-001184,retail,1,Manta,1,1,False,55
ASEG-001185,retail,2,Quito,2,2,False,63
ASEG-001187,retail,1,Guayaquil,1,1,False,55
ASEG-001188,retail,2,Guayaquil,2,2,False,63
ASEG-001189,retail,3,Guayaquil,2,2,False,66
ASEG-001190,retail,2,Guayaquil,2,2,False,63
ASEG-001192,premium,5,Cuenca,3,3,False,77
ASEG-001193,retail,1,Manta,1,1,False,55
ASEG-001194,retail,2,Quito,2,2,False,63
ASEG-001195,premium,3,Guayaquil,3,3,False,71
ASEG-001196,retail,2,Manta,2,2,False,63
ASEG-001197,retail,4,Quito,2,2,False,69
ASEG-001198,retail,2,Manta,1,1,False,58
ASEG-001200,retail,2,Quito,1,1,False,58
ASEG-001202,retail,3,Guayaquil,1,1,False,61
ASEG-001203,retail,2,Quito,2,2,False,63
ASEG-001205,retail,1,Manta,2,2,False,60
ASEG-001206,retail,3,Quito,1,1,False,61
ASEG-001207,retail,3,Quito,2,2,False,66
ASEG-001208,retail,2,Guayaquil,1,1,False,58
ASEG-001209,retail,2,Cuenca,2,2,False,63
ASEG-001210,premium,4,Quito,3,3,False,74
ASEG-001212,premium,3,Guayaquil,4,4,True,76
ASEG-001213,premium,3,Guayaquil,4,4,True,76
ASEG-001214,retail,3,Manta,1,1,False,61
ASEG-001216,retail,4,Guayaquil,1,1,False,64
ASEG-001217,retail,2,Manta,2,2,False,63
ASEG-001218,retail,3,Quito,2,2,False,66
ASEG-001219,micro,3,Guayaquil,9,9,True,100
ASEG-001222,premium,2,Cuenca,5,5,True,78
ASEG-001223,retail,1,Quito,2,2,False,60
ASEG-001224,retail,3,Cuenca,1,1,False,61
ASEG-001225,retail,5,Manta,2,2,False,72
ASEG-001226,retail,2,Quito,1,1,False,58
ASEG-001227,retail,2,Cuenca,1,1,False,58
ASEG-001228,retail,1,Cuenca,1,1,False,55
ASEG-001229,retail,4,Manta,2,2,False,69
ASEG-001230,premium,7,Guayaquil,4,4,True,88
