id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-00237,ASEG-006677,vehiculos,2024-02-01,2025-01-05,2475.17,61879.13,3093.96,broker,Quito,vencida
POL-00238,ASEG-006372,salud,2022-08-11,2024-04-30,900.97,22524.29,1126.21,digital,Cuenca,suspendida
POL-00239,ASEG-002878,vehiculos,2022-02-24,2022-02-25,1854.59,46364.8,2318.24,agencia,Guayaquil,mora
POL-00240,ASEG-004294,hogar,2024-11-18,2025-10-07,1155.09,28877.34,1443.87,directo,Manta,vigente
POL-00241,ASEG-004603,vehiculos,2024-09-23,2025-03-12,2013.93,50348.29,2517.41,broker,Quito,vencida
POL-00242,ASEG-009093,hogar,2021-04-16,2022-01-10,1019.01,25475.21,1273.76,digital,Manta,suspendida
POL-00243,ASEG-000094,vehiculos,2022-09-16,2023-01-14,235.73,5893.25,294.66,agencia,Quito,mora
POL-00244,ASEG-005696,vehiculos,2021-04-29,2022-11-21,912.92,22822.9,1141.15,directo,Guayaquil,vigente
POL-00245,ASEG-002094,vida,2024-03-18,2025-08-24,1636.76,40919.08,2045.95,broker,Quito,vencida
POL-00246,ASEG-000784,vehiculos,2020-11-04,2021-10-22,1780.07,44501.7,2225.08,digital,Guayaquil,suspendida
POL-00247,ASEG-009909,vehiculos,2020-10-24,2022-02-05,819.43,20485.73,1024.29,agencia,Quito,mora
POL-00248,ASEG-006654,salud,2023-12-29,2024-11-26,668.52,16712.89,835.64,directo,Cuenca,vigente
POL-00249,ASEG-003642,vehiculos,2025-05-10,2025-09-15,649.33,16233.16,811.66,broker,Quito,vencida
POL-00250,ASEG-003406,vida,2025-02-18,2026-05-21,1818.55,45463.84,2273.19,digital,Quito,suspendida
POL-00251,ASEG-005469,salud,2019-06-22,2019-10-29,1145.31,28632.77,1431.64,agencia,Cuenca,mora
POL-00252,ASEG-001043,vehiculos,2025-08-21,2026-07-29,1998.98,49974.62,2498.73,directo,Guayaquil,vigente
POL-00253,ASEG-009567,vida,2021-12-19,2023-03-05,2030.09,50752.16,2537.61,broker,Quito,vencida
POL-00254,ASEG-009820,salud,2019-08-13,2020-06-18,1483.33,37083.18,1854.16,digital,Cuenca,suspendida
POL-00255,ASEG-011211,hogar,2021-09-03,2022-04-26,283.33,7083.31,354.17,agencia,Manta,mora
POL-00256,ASEG-003794,hogar,2024-08-19,2024-12-01,2641.82,66045.41,3302.27,directo,Manta,vigente
POL-00257,ASEG-010748,vida,2023-11-29,2024-09-23,1698.36,42458.98,2122.95,broker,Quito,vencida
POL-00258,ASEG-002688,hogar,2019-02-05,2019-05-28,1456.36,36409.09,1820.45,digital,Manta,suspendida
POL-00259,ASEG-008192,vehiculos,2025-12-16,2027-06-27,2084.28,52106.89,2605.34,agencia,Guayaquil,mora
POL-00260,ASEG-010368,vehiculos,2021-10-09,2022-09-27,764.08,19102.02,955.1,directo,Guayaquil,vigente
POL-00261,ASEG-009356,vehiculos,2020-01-14,2020-03-13,1813.13,45328.18,2266.41,broker,Quito,vencida
POL-00262,ASEG-010510,vida,2020-09-11,2020-11-04,2234.1,55852.44,2792.62,digital,Quito,suspendida
POL-00263,ASEG-002894,salud,2020-10-23,2021-02-18,1741.06,43526.39,2176.32,agencia,Cuenca,mora
POL-00264,ASEG-002138,hogar,2019-09-09,2020-07-21,2292.95,57323.81,2866.19,directo,Manta,vigente
POL-00265,ASEG-000036,vida,2020-08-21,2021-06-24,1891.77,47294.3,2364.72,broker,Quito,vencida
POL-00266,ASEG-004476,vehiculos,2022-12-28,2023-06-09,2154.86,53871.41,2693.57,digital,Quito,suspendida
POL-00267,ASEG-007898,salud,2023-06-07,2023-08-20,863.3,21582.58,1079.13,agencia,Cuenca,mora
POL-00268,ASEG-004612,vida,2020-01-20,2020-10-18,2509.06,62726.47,3136.32,directo,Quito,vigente
POL-00269,ASEG-007473,vehiculos,2022-10-20,2023-07-05,924.88,23121.9,1156.1,broker,Guayaquil,vencida
POL-00270,ASEG-002503,vida,2024-01-02,2024-08-15,2305.47,57636.85,2881.84,digital,Quito,suspendida
POL-00271,ASEG-007479,vehiculos,2018-12-09,2019-08-11,872.42,21810.49,1090.52,agencia,Guayaquil,mora
POL-00272,ASEG-005496,vehiculos,2019-07-25,2020-06-14,913.2,22830.08,1141.5,directo,Guayaquil,vigente
POL-00273,ASEG-001102,generales,2019-04-02,2020-10-26,2755.35,68883.67,3444.18,broker,Guayaquil,vencida
POL-00274,ASEG-004690,vida,2018-08-08,2019-11-08,2257.83,56445.74,2822.29,digital,Quito,suspendida
POL-00275,ASEG-009608,hogar,2019-03-04,2021-02-09,701.76,17544.01,877.2,agencia,Manta,mora
POL-00276,ASEG-007993,vida,2026-02-06,2027-07-09,2072.12,51803.02,2590.15,directo,Quito,vigente
POL-00277,ASEG-001389,vehiculos,2025-04-27,2026-09-25,348.75,8718.7,435.94,broker,Quito,vencida
POL-00278,ASEG-009916,vehiculos,2025-11-18,2026-07-03,2575.1,64377.46,3218.87,digital,Guayaquil,suspendida
POL-00279,ASEG-010634,vida,2019-05-09,2021-02-21,1935.54,48388.54,2419.43,agencia,Quito,mora
POL-00280,ASEG-001557,hogar,2024-12-10,2026-09-23,2443.28,61082.12,3054.11,directo,Manta,vigente
POL-00281,ASEG-001859,vehiculos,2025-05-08,2025-12-25,1882.06,47051.46,2352.57,broker,Guayaquil,vencida
POL-00282,ASEG-011292,salud,2023-12-26,2024-11-18,262.42,6560.38,328.02,digital,Cuenca,suspendida
POL-00283,ASEG-012120,vida,2026-03-29,2026-11-14,2492.89,62322.3,3116.12,agencia,Quito,mora
POL-00284,ASEG-010062,vida,2023-03-03,2023-08-25,1486.76,37169.08,1858.45,directo,Quito,vigente
POL-00285,ASEG-009884,generales,2019-05-30,2020-05-22,913.5,22837.44,1141.87,broker,Guayaquil,vencida
POL-00286,ASEG-006444,vida,2021-09-01,2022-01-24,1656.14,41403.54,2070.18,digital,Quito,suspendida
POL-00287,ASEG-006274,salud,2026-01-18,2027-03-24,40.0,1000.0,50.0,agencia,Cuenca,mora
POL-00288,ASEG-005851,salud,2020-10-05,2021-01-26,233.19,5829.73,291.49,directo,Cuenca,vigente
POL-00289,ASEG-000306,generales,2019-12-18,2021-05-04,674.47,16861.85,843.09,broker,Guayaquil,vencida
POL-00290,ASEG-008989,vida,2024-05-10,2025-01-06,2522.2,63054.91,3152.75,digital,Quito,suspendida
POL-00291,ASEG-011179,vehiculos,2023-02-14,2024-08-21,467.76,11694.12,584.71,agencia,Guayaquil,mora
POL-00292,ASEG-007968,vehiculos,2019-09-05,2019-10-26,1002.41,25060.2,1253.01,directo,Quito,vigente
POL-00293,ASEG-009337,vida,2022-11-09,2023-12-29,2211.52,55288.09,2764.4,broker,Quito,vencida
POL-00294,ASEG-010161,vehiculos,2023-07-07,2024-06-25,1806.34,45158.44,2257.92,digital,Quito,suspendida
POL-00295,ASEG-012446,hogar,2024-09-18,2026-08-04,551.23,13780.76,689.04,agencia,Manta,mora
POL-00296,ASEG-005983,salud,2019-07-27,2020-09-06,168.99,4224.83,211.24,directo,Cuenca,vigente
POL-00297,ASEG-010357,hogar,2021-09-23,2022-08-28,1227.88,30696.91,1534.85,broker,Manta,vencida
POL-00298,ASEG-002897,vehiculos,2025-01-17,2025-12-11,757.41,18935.27,946.76,digital,Guayaquil,suspendida
POL-00299,ASEG-004653,vehiculos,2025-08-11,2026-07-02,2344.28,58606.99,2930.35,agencia,Quito,mora
POL-00300,ASEG-007972,vehiculos,2023-12-02,2023-12-01,940.4,23510.1,1175.5,directo,Guayaquil,vigente
POL-00301,ASEG-000765,vehiculos,2020-10-11,2021-05-03,175.84,4396.07,219.8,broker,Quito,vencida
POL-00302,ASEG-012250,hogar,2018-10-08,2019-10-23,2315.41,57885.37,2894.27,digital,Manta,suspendida
POL-00303,ASEG-004341,vehiculos,2020-07-31,2021-05-25,2364.86,59121.54,2956.08,agencia,Quito,mora
POL-00304,ASEG-005878,vehiculos,2025-11-15,2026-07-12,2304.82,57620.56,2881.03,directo,Guayaquil,vigente
POL-00305,ASEG-005511,vehiculos,2021-11-17,2023-06-22,711.61,17790.36,889.52,broker,Quito,vencida
POL-00306,ASEG-000954,vehiculos,2020-08-27,2020-09-17,1806.69,45167.24,2258.36,digital,Guayaquil,suspendida
POL-00307,ASEG-003312,vehiculos,2026-04-30,2027-12-16,462.56,11564.12,578.21,agencia,Guayaquil,mora
POL-00308,ASEG-008159,generales,2022-11-09,2023-06-18,2940.62,73515.5,3675.78,directo,Guayaquil,vigente
POL-00309,ASEG-010953,vida,2025-08-20,2026-10-08,2300.04,57500.99,2875.05,broker,Quito,vencida
POL-00310,ASEG-009153,hogar,2023-04-18,2024-06-19,397.64,9940.93,497.05,digital,Manta,suspendida
POL-00311,ASEG-000349,vehiculos,2021-09-07,2021-11-25,1176.98,29424.53,1471.23,agencia,Guayaquil,mora
POL-00313,ASEG-006289,vehiculos,2019-09-11,2020-07-09,2260.88,56521.98,2826.1,directo,Guayaquil,vigente
POL-00314,ASEG-007382,vehiculos,2018-09-07,2019-11-28,1058.15,26453.68,1322.68,broker,Guayaquil,vencida
POL-00315,ASEG-003188,generales,2020-01-21,2021-10-27,236.92,5922.89,296.14,digital,Guayaquil,suspendida
POL-00316,ASEG-007521,vehiculos,2019-03-24,2020-08-10,952.27,23806.76,1190.34,agencia,Guayaquil,mora
POL-00317,ASEG-006191,vehiculos,2025-01-31,2026-04-18,558.44,13961.04,698.05,directo,Guayaquil,vigente
POL-00318,ASEG-002680,salud,2020-01-18,2020-11-29,1136.92,28423.12,1421.16,broker,Cuenca,vencida
POL-00319,ASEG-006342,vehiculos,2022-01-25,2022-03-21,2727.31,68182.66,3409.13,digital,Guayaquil,suspendida
POL-00320,ASEG-010426,vehiculos,2024-05-06,2025-03-30,2607.55,65188.63,3259.43,agencia,Guayaquil,mora
POL-00321,ASEG-003185,generales,2022-06-08,2023-01-07,211.46,5286.59,264.33,directo,Guayaquil,vigente
POL-00322,ASEG-002958,vehiculos,2024-03-12,2026-02-12,1665.77,41644.27,2082.21,broker,Guayaquil,vencida
POL-00323,ASEG-000703,vehiculos,2025-06-04,2025-10-05,2671.79,66794.81,3339.74,digital,Quito,suspendida
POL-00324,ASEG-000629,generales,2025-07-28,2025-11-05,1841.4,46034.93,2301.75,agencia,Cuenca,mora
POL-00325,ASEG-008534,salud,2020-01-30,2021-07-28,1855.9,46397.57,2319.88,directo,Cuenca,vigente
POL-00326,ASEG-001108,vida,2020-08-26,2021-03-17,2180.72,54518.11,2725.91,broker,Quito,vencida
POL-00327,ASEG-003630,vida,2020-06-01,2021-10-31,1947.64,48690.94,2434.55,digital,Quito,suspendida
POL-00328,ASEG-002779,vehiculos,2024-11-30,2026-01-05,2405.4,60134.9,3006.75,agencia,Guayaquil,mora
POL-00329,ASEG-006858,hogar,2018-10-09,2020-03-09,569.63,14240.81,712.04,directo,Manta,vigente
POL-00330,ASEG-004451,hogar,2026-01-17,2027-01-17,492.64,12315.92,615.8,broker,Manta,vencida
POL-00331,ASEG-001898,vehiculos,2023-09-16,2025-06-10,1049.65,26241.2,1312.06,digital,Quito,suspendida
POL-00332,ASEG-009215,vida,2022-12-09,2023-03-23,2123.92,53097.96,2654.9,agencia,Quito,mora
POL-00333,ASEG-011955,vehiculos,2025-08-10,2027-06-27,2037.51,50937.68,2546.88,directo,Guayaquil,vigente
POL-00334,ASEG-002186,hogar,2018-12-07,2019-10-10,1945.06,48626.57,2431.33,broker,Manta,vencida
POL-00335,ASEG-003881,vehiculos,2024-06-03,2025-03-08,244.01,6100.25,305.01,digital,Quito,suspendida
POL-00336,ASEG-001841,vida,2025-01-09,2026-01-02,2306.94,57673.44,2883.67,agencia,Quito,mora
POL-00337,ASEG-010861,vehiculos,2020-02-27,2020-06-03,965.45,24136.14,1206.81,directo,Guayaquil,vigente
POL-00338,ASEG-010291,hogar,2024-09-21,2025-06-02,819.88,20496.98,1024.85,broker,Manta,vencida
POL-00339,ASEG-011692,vehiculos,2025-07-17,2026-07-16,387.13,9678.23,483.91,digital,Quito,suspendida
POL-00340,ASEG-005110,generales,2025-09-22,2025-12-24,510.8,12769.99,638.5,agencia,Cuenca,mora
POL-00341,ASEG-008409,vehiculos,2021-04-06,2022-09-29,985.14,24628.5,1231.43,directo,Guayaquil,vigente
POL-00342,ASEG-011470,hogar,2020-02-19,2021-06-21,494.99,12374.72,618.74,broker,Manta,vencida
POL-00343,ASEG-000597,vehiculos,2019-11-02,2021-02-15,187.62,4690.6,234.53,digital,Guayaquil,suspendida
POL-00344,ASEG-000597,vehiculos,2020-11-25,2021-12-02,2170.41,54260.16,2713.01,agencia,Quito,mora
POL-00345,ASEG-010980,vehiculos,2023-09-30,2024-07-15,506.03,12650.87,632.54,directo,Quito,vigente
POL-00346,ASEG-008126,vehiculos,2026-04-16,2027-06-16,1750.7,43767.46,2188.37,broker,Guayaquil,vencida
POL-00347,ASEG-001734,vehiculos,2026-06-23,2027-01-19,637.12,15928.06,796.4,digital,Guayaquil,suspendida
POL-00348,ASEG-011621,vehiculos,2021-11-16,2022-07-21,2013.2,50330.02,2516.5,agencia,Guayaquil,mora
POL-00349,ASEG-002797,hogar,2023-12-30,2024-12-31,1895.03,47375.7,2368.78,directo,Manta,vigente
POL-00350,ASEG-005812,vida,2021-04-10,2022-12-04,1890.0,47249.93,2362.5,broker,Quito,vencida
POL-00351,ASEG-005628,vehiculos,2023-02-09,2023-11-29,1759.45,43986.32,2199.32,digital,Guayaquil,suspendida
POL-00352,ASEG-001230,salud,2018-10-15,2020-03-21,1052.61,26315.33,1315.77,agencia,Cuenca,mora
POL-00353,ASEG-008816,vehiculos,2025-03-14,2026-03-03,2576.13,64403.33,3220.17,directo,Guayaquil,vigente
POL-00354,ASEG-006320,salud,2025-05-24,2026-10-30,768.14,19203.54,960.18,broker,Cuenca,vencida
POL-00355,ASEG-006940,salud,2026-01-26,2027-01-04,969.49,24237.13,1211.86,digital,Cuenca,suspendida
POL-00356,ASEG-007143,vida,2022-08-05,2023-05-27,2083.21,52080.24,2604.01,agencia,Quito,mora
POL-00357,ASEG-007942,salud,2026-03-05,2026-07-15,1128.22,28205.53,1410.28,directo,Cuenca,vigente
POL-00358,ASEG-005595,hogar,2023-07-23,2024-09-23,382.86,9571.57,478.58,broker,Manta,vencida
POL-00359,ASEG-002978,vehiculos,2023-09-07,2024-01-11,2325.91,58147.64,2907.38,digital,Quito,suspendida
POL-00360,ASEG-010751,vehiculos,2019-11-05,2020-12-07,2837.74,70943.4,3547.17,agencia,Quito,mora
POL-00361,ASEG-000408,hogar,2025-09-18,2026-08-15,2262.94,56573.6,2828.68,directo,Manta,vigente
POL-00362,ASEG-009093,salud,2022-03-26,2022-11-20,223.82,5595.54,279.78,broker,Cuenca,vencida
POL-00363,ASEG-001453,vehiculos,2019-03-08,2020-04-20,1919.41,47985.24,2399.26,digital,Guayaquil,suspendida
POL-00364,ASEG-000779,hogar,2021-12-08,2022-12-05,1680.46,42011.56,2100.58,agencia,Manta,mora
POL-00365,ASEG-011712,vehiculos,2021-11-16,2022-07-28,365.66,9141.44,457.07,directo,Guayaquil,vigente
POL-00366,ASEG-007585,salud,2022-03-30,2023-02-14,2441.8,61044.97,3052.25,broker,Cuenca,vencida
POL-00367,ASEG-006104,salud,2020-06-07,2021-03-06,208.36,5208.91,260.45,digital,Cuenca,suspendida
POL-00368,ASEG-005035,vehiculos,2021-06-24,2022-01-27,2058.36,51458.89,2572.94,agencia,Guayaquil,mora
POL-00369,ASEG-004546,vida,2023-05-13,2024-05-24,2441.25,61031.2,3051.56,directo,Quito,vigente
POL-00370,ASEG-004474,hogar,2023-06-26,2024-05-25,2020.98,50524.43,2526.22,broker,Manta,vencida
POL-00371,ASEG-009909,vida,2019-04-06,2020-12-07,2231.72,55793.09,2789.65,digital,Quito,suspendida
POL-00372,ASEG-000532,vehiculos,2022-02-11,2022-11-03,279.44,6986.12,349.31,agencia,Guayaquil,mora
POL-00373,ASEG-010510,vehiculos,2024-09-21,2025-05-28,441.26,11031.55,551.58,directo,Quito,vigente
POL-00374,ASEG-003114,vehiculos,2024-09-06,2026-05-13,725.86,18146.42,907.32,broker,Quito,vencida
POL-00375,ASEG-010294,salud,2025-10-24,2026-10-19,2304.54,57613.48,2880.67,digital,Cuenca,suspendida
POL-00376,ASEG-003210,hogar,2020-05-11,2020-07-17,2892.54,72313.49,3615.67,agencia,Manta,mora
POL-00377,ASEG-002047,vehiculos,2023-12-21,2025-10-16,824.68,20617.09,1030.85,directo,Quito,vigente
POL-00378,ASEG-010660,vehiculos,2020-10-13,2022-02-11,533.26,13331.57,666.58,broker,Guayaquil,vencida
POL-00379,ASEG-011134,vehiculos,2022-04-01,2022-05-17,797.73,19943.23,997.16,digital,Guayaquil,suspendida
POL-00380,ASEG-007155,hogar,2026-05-18,2027-07-31,2554.11,63852.71,3192.64,agencia,Manta,mora
POL-00381,ASEG-005001,hogar,2022-05-21,2023-02-14,603.77,15094.31,754.72,directo,Manta,vigente
POL-00382,ASEG-002718,vehiculos,2023-04-20,2023-11-30,1528.57,38214.34,1910.72,broker,Guayaquil,vencida
POL-00383,ASEG-010311,vida,2025-06-21,2025-06-19,1316.06,32901.54,1645.08,digital,Quito,suspendida
POL-00384,ASEG-008994,generales,2018-11-12,2020-03-06,959.49,23987.29,1199.36,agencia,Guayaquil,mora
POL-00385,ASEG-003263,vehiculos,2021-08-18,2022-05-18,778.11,19452.65,972.63,directo,Guayaquil,vigente
POL-00386,ASEG-004906,hogar,2021-08-13,2022-10-25,471.55,11788.82,589.44,broker,Manta,vencida
POL-00387,ASEG-001392,vehiculos,2024-10-11,2025-04-17,1529.01,38225.24,1911.26,digital,Guayaquil,suspendida
POL-00388,ASEG-010759,vida,2022-07-31,2023-12-03,2393.39,59834.84,2991.74,agencia,Quito,mora
POL-00390,ASEG-008314,hogar,2025-08-08,2027-01-14,1392.35,34808.66,1740.43,directo,Manta,vigente
POL-00391,ASEG-008508,vida,2021-09-26,2022-12-10,1738.33,43458.35,2172.92,broker,Quito,vencida
POL-00392,ASEG-012396,vida,2021-11-20,2022-08-09,1530.34,38258.5,1912.93,digital,Quito,suspendida
POL-00393,ASEG-002798,hogar,2021-08-21,2022-09-01,2174.39,54359.64,2717.98,agencia,Manta,mora
POL-00394,ASEG-001920,salud,2020-03-27,2020-05-01,2344.97,58624.26,2931.21,directo,Cuenca,vigente
POL-00395,ASEG-011695,vehiculos,2018-07-09,2020-04-08,162.53,4063.24,203.16,broker,Quito,vencida
POL-00396,ASEG-011301,vehiculos,2025-06-03,2026-03-13,1155.6,28890.06,1444.5,digital,Guayaquil,suspendida
POL-00397,ASEG-008687,vehiculos,2026-01-02,2026-07-27,269.4,6734.96,336.75,agencia,Quito,mora
POL-00398,ASEG-004868,vehiculos,2021-02-08,2021-12-18,763.46,19086.49,954.32,directo,Guayaquil,vigente
POL-00399,ASEG-010815,hogar,2020-03-23,2020-07-28,2345.76,58643.96,2932.2,broker,Manta,vencida
POL-00400,ASEG-001741,vehiculos,2019-04-18,2019-05-28,373.89,9347.21,467.36,digital,Quito,suspendida
POL-00401,ASEG-001197,vida,2024-11-19,2025-05-03,2215.98,55399.39,2769.97,agencia,Quito,mora
POL-00402,ASEG-004608,hogar,2026-04-07,2027-01-16,1976.23,49405.8,2470.29,directo,Manta,vigente
POL-00403,ASEG-001702,vida,2019-08-12,2020-06-06,2107.18,52679.48,2633.97,broker,Quito,vencida
POL-00404,ASEG-003252,vehiculos,2018-11-15,2019-11-01,1756.9,43922.59,2196.13,digital,Guayaquil,suspendida
POL-00405,ASEG-002523,hogar,2021-08-20,2022-01-07,1065.54,26638.58,1331.93,agencia,Manta,mora
POL-00406,ASEG-003340,hogar,2024-02-16,2024-10-10,2342.12,58553.11,2927.66,directo,Manta,vigente
POL-00408,ASEG-002379,vehiculos,2025-02-11,2025-11-15,2319.12,57977.99,2898.9,broker,Guayaquil,vencida
POL-00409,ASEG-009942,salud,2020-07-05,2020-11-20,2339.53,58488.29,2924.41,digital,Cuenca,suspendida
POL-00410,ASEG-005356,vehiculos,2022-06-10,2023-12-01,2238.11,55952.82,2797.64,agencia,Quito,mora
POL-00411,ASEG-008120,vehiculos,2018-03-15,2019-07-27,161.38,4034.57,201.73,directo,Guayaquil,vigente
POL-00412,ASEG-001565,vehiculos,2021-12-31,2023-07-01,729.52,18237.92,911.9,broker,Guayaquil,vencida
POL-00413,ASEG-009105,vehiculos,2020-01-24,2021-02-13,2074.49,51862.18,2593.11,digital,Guayaquil,suspendida
POL-00414,ASEG-009213,vida,2019-10-30,2020-08-06,1259.43,31485.79,1574.29,agencia,Quito,mora
POL-00415,ASEG-010183,salud,2018-07-03,2019-10-20,2198.22,54955.54,2747.78,directo,Cuenca,vigente
POL-00416,ASEG-005862,hogar,2026-01-03,2026-07-05,582.51,14562.82,728.14,broker,Manta,vencida
POL-00417,ASEG-004813,vehiculos,2025-09-29,2025-09-30,249.48,6236.89,311.84,digital,Quito,suspendida
POL-00418,ASEG-007008,hogar,2021-06-21,2022-05-29,1114.35,27858.8,1392.94,agencia,Manta,mora
POL-00419,ASEG-005225,vida,2019-09-03,2020-12-27,1631.05,40776.37,2038.82,directo,Quito,vigente
POL-00420,ASEG-003806,vida,2021-05-18,2022-04-16,2160.95,54023.74,2701.19,broker,Quito,vencida
POL-00421,ASEG-010993,generales,2019-05-03,2020-01-30,1705.36,42633.95,2131.7,digital,Cuenca,suspendida
POL-00422,ASEG-009332,vida,2019-02-11,2019-08-05,2046.5,51162.53,2558.13,agencia,Quito,mora
POL-00423,ASEG-000980,vehiculos,2021-08-30,2022-07-19,1603.6,40090.03,2004.5,directo,Quito,vigente
POL-00424,ASEG-002620,hogar,2021-03-03,2021-07-04,1320.19,33004.63,1650.23,broker,Manta,vencida
POL-00425,ASEG-003908,hogar,2020-07-02,2021-07-10,315.3,7882.54,394.13,digital,Manta,suspendida
POL-00426,ASEG-007526,hogar,2025-03-03,2026-02-06,315.8,7894.97,394.75,agencia,Manta,mora
POL-00427,ASEG-009628,vehiculos,2020-02-19,2021-06-04,411.35,10283.78,514.19,directo,Quito,vigente
POL-00428,ASEG-001539,vehiculos,2022-04-12,2023-03-02,1612.18,40304.6,2015.23,broker,Guayaquil,vencida
POL-00429,ASEG-010337,vida,2023-05-21,2024-05-02,1302.07,32551.67,1627.58,digital,Quito,suspendida
POL-00430,ASEG-009007,vehiculos,2023-01-12,2023-07-05,2266.07,56651.7,2832.58,agencia,Quito,mora
POL-00431,ASEG-011705,vehiculos,2022-11-09,2024-01-30,879.14,21978.41,1098.92,directo,Guayaquil,vigente
POL-00432,ASEG-002730,vehiculos,2020-07-09,2022-02-04,1167.28,29182.01,1459.1,broker,Guayaquil,vencida
POL-00433,ASEG-007476,vehiculos,2024-04-12,2025-06-06,781.4,19534.96,976.75,digital,Guayaquil,suspendida
POL-00434,ASEG-004395,salud,2019-12-28,2020-02-18,209.22,5230.51,261.53,agencia,Cuenca,mora
POL-00436,ASEG-007231,vehiculos,2024-03-22,2024-09-02,744.47,18611.71,930.59,directo,Guayaquil,vigente
POL-00437,ASEG-011725,vehiculos,2026-02-18,2027-09-30,184.56,4614.08,230.7,broker,Quito,vencida
POL-00438,ASEG-003453,vida,2023-10-07,2025-05-16,1988.59,49714.64,2485.73,digital,Quito,suspendida
POL-00439,ASEG-003341,salud,2021-11-01,2022-10-17,155.46,3886.6,194.33,agencia,Cuenca,mora
POL-00440,ASEG-000117,vehiculos,2023-07-01,2025-02-19,290.67,7266.68,363.33,directo,Guayaquil,vigente
POL-00441,ASEG-001515,vehiculos,2021-05-03,2022-03-16,502.22,12555.56,627.78,broker,Quito,vencida
POL-00442,ASEG-005621,vida,2018-12-31,2020-06-03,1054.32,26358.06,1317.9,digital,Quito,suspendida
POL-00443,ASEG-007546,vida,2024-12-06,2025-06-09,2360.43,59010.84,2950.54,agencia,Quito,mora
POL-00444,ASEG-008614,vehiculos,2024-04-07,2025-06-05,1880.09,47002.32,2350.12,directo,Guayaquil,vigente
POL-00445,ASEG-003074,vida,2022-07-12,2023-04-14,2117.12,52928.02,2646.4,broker,Quito,vencida
POL-00446,ASEG-011243,hogar,2023-08-17,2024-07-17,2117.99,52949.63,2647.48,digital,Manta,suspendida
POL-00447,ASEG-010160,hogar,2023-12-21,2024-03-10,2341.55,58538.63,2926.93,agencia,Manta,mora
POL-00448,ASEG-003922,vehiculos,2021-10-10,2022-04-27,2029.98,50749.39,2537.47,directo,Guayaquil,vigente
POL-00449,ASEG-007658,hogar,2024-05-04,2025-07-24,641.19,16029.68,801.48,broker,Manta,vencida
POL-00450,ASEG-008851,vehiculos,2020-07-07,2021-03-01,1891.1,47277.61,2363.88,digital,Quito,suspendida
POL-00451,ASEG-002779,vehiculos,2023-06-26,2024-04-12,2007.78,50194.48,2509.72,agencia,Guayaquil,mora
POL-00452,ASEG-007048,vehiculos,2018-10-11,2019-10-15,1685.47,42136.67,2106.83,directo,Quito,vigente
POL-00453,ASEG-012326,vida,2023-08-22,2025-03-30,1953.12,48828.04,2441.4,broker,Quito,vencida
POL-00454,ASEG-007886,vehiculos,2018-07-29,2019-05-23,1501.83,37545.73,1877.29,digital,Guayaquil,suspendida
POL-00455,ASEG-010418,hogar,2026-05-29,2026-11-29,434.69,10867.25,543.36,agencia,Manta,mora
POL-00456,ASEG-007084,vida,2023-06-30,2024-02-27,2223.18,55579.54,2778.98,directo,Quito,vigente
POL-00457,ASEG-002785,vehiculos,2026-04-03,2027-04-08,1027.22,25680.62,1284.03,broker,Guayaquil,vencida
POL-00458,ASEG-000630,vehiculos,2019-10-05,2021-08-21,591.48,14786.93,739.35,digital,Guayaquil,suspendida
POL-00459,ASEG-007318,hogar,2025-04-11,2026-11-24,492.53,12313.36,615.67,agencia,Manta,mora
POL-00460,ASEG-008530,vehiculos,2018-03-21,2019-12-02,1793.74,44843.58,2242.18,directo,Guayaquil,vigente
POL-00461,ASEG-006675,hogar,2025-12-09,2026-12-13,401.34,10033.42,501.67,broker,Manta,vencida
POL-00462,ASEG-000780,vehiculos,2020-08-03,2021-06-06,2048.08,51201.97,2560.1,digital,Quito,suspendida
